timestamp,tweet_text,username,all_hashtags,followers_count
2021-11-19 14:27:48+00:00,REMINDER: #Doublethink (believing two contradictory beliefs) is a means of indoctrination.  How can scientists be idiots who are also simultaneously capable of doing the impossible? Answer: They aren't and they can't.  #antivaxxer #vaccine  #VaccineSideEffects #VaccinesWork https://t.co/PxyhyKl4yI,b'upstaterino',"['Doublethink', 'antivaxxer', 'vaccine', 'VaccineSideEffects', 'VaccinesWork']",405
2021-11-19 14:19:29+00:00,"@cmaconthehill @CityNewsTO @BonnieCrombie @patrickbrownont @Sflecce all too #scared to force Peel School staff vaccinated, while pushing parents to put their little #children take the risk, unlike @JohnTory, these #politicians r worse than the #antivaxxer , @CBCNews @TorontoStar @fordnation @nationalpost",b'Canada4A',"['scared', 'children', 'politicians', 'antivaxxer']",10
2021-11-19 14:18:49+00:00,@AmandaCaresAlot This is fuckin hilarious! I hope this video starts trending today because everyone needs to see what happens to crazy sociopaths!  #ChrisskyMallRant 🤣🤣🤣🤣🤣🤣🤣  Wear a mask and get vaccinated!  #Chrissky #antivax #antivaxxer #VaccineMandate #vaccine,b'diaperdon2020',"['ChrisskyMallRant', 'Chrissky', 'antivax', 'antivaxxer', 'VaccineMandate', 'vaccine']",118
2021-11-19 14:05:26+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/qTimRYEKuX,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:49:48+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/qSCiwWXCVT,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:49:24+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/j3BSPsDLmE,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:48:52+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/T1YmF6z1DT,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:48:28+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/MLMyOxViX7,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:48:02+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/HbM1q1g04J,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:47:38+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/7gEu27IFCu,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:47:08+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/gghzLzhShJ,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:46:42+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/SM44DaA9h4,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:45:47+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/nNUVK6N2B6,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
2021-11-19 13:44:33+00:00,#COVID #antivaxxer questions unanswered #QunA are costing lives! #QandA @normanswan @qanda #Covid19 #covidpropaganda #ADE #VAED #VAERD #BoosterShots #Covid_19 #kidsvaccine #leaky #vaccines @David_Speers https://t.co/HkF0oByc6h,b'hellbrat',"['COVID', 'antivaxxer', 'QunA', 'QandA', 'Covid19', 'covidpropaganda', 'ADE', 'VAED', 'VAERD', 'BoosterShots', 'Covid_19', 'kidsvaccine', 'leaky', 'vaccines']",2132
